system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_1_1_1_63_0,0.0422,0.1187,0.0528,0.0381,0.0592,0.0313,0.0992,0.2917,0.3342,0.3384,0.3553,0.3251,-0.43019944,0.6189286,0.29161093,0.7022133,-0.33445755,-0.38425654,0.004883688,0.79760957,-0.73006135,-0.5140306,0.8306735,-0.7022133,0.5466179,0.5296654,-11.151608,-11.20671,0.513919,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43553441905946,-7.308077212834922]}"
1_1_1_1_1_185_0,0.043,0.1355,0.0531,0.0363,0.0612,0.03,0.1018,0.338,0.4007,0.4089,0.4306,0.3963,-0.45799902,0.7194395,0.36020324,0.73962986,-0.37773257,-0.43690348,0.003895818,0.83692724,-0.77012986,-0.5774156,0.8632946,-0.73962986,0.6013315,0.605336,-15.171541,-2.0009928,0.5913034,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41598582892098,-7.2928560748202536]}"
1_1_1_1_1_176_0,0.0413,0.1281,0.0491,0.0367,0.0624,0.0308,0.098,0.3225,0.372,0.3764,0.3962,0.3905,-0.44440562,0.6718768,0.32835644,0.715588,-0.34488186,-0.4458239,0.004017747,0.82231903,-0.76921266,-0.5546116,0.848723,-0.715588,0.58684653,0.57142854,-12.900148,-5.5143247,0.558044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41716280730704,-7.293400317558325]}"
1_1_1_1_1_78_0,0.04,0.106,0.0463,0.0346,0.056,0.0314,0.0934,0.2714,0.3037,0.3009,0.322,0.2833,-0.41890466,0.54785335,0.25627935,0.6861866,-0.30864197,-0.39198947,0.0048315716,0.7937407,-0.7332949,-0.5078236,0.8110142,-0.6861866,0.52624905,0.48570228,-12.985691,-7.8307858,0.47809696,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41571933241929,-7.288785303875369]}"
1_1_1_1_1_16_0,0.0366,0.086,0.0369,0.0327,0.0501,0.0278,0.0755,0.2062,0.2445,0.2555,0.256,0.2128,-0.43383083,0.48362428,0.21738575,0.6721204,-0.26377666,-0.3995118,0.004014951,0.77307427,-0.74760604,-0.4490312,0.80374163,-0.6721204,0.5438066,0.4360398,-11.630035,-9.867325,0.42400405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44644915772254,-7.272723070123455]}"
1_1_1_1_1_161_0,0.0394,0.1174,0.0476,0.0353,0.0594,0.0314,0.0962,0.305,0.3477,0.3749,0.3719,0.4008,-0.46762076,0.66131455,0.32825905,0.7264564,-0.32805428,-0.4230303,0.00398677,0.82788885,-0.77467453,-0.53765553,0.8454344,-0.7264564,0.59159416,0.56852037,-14.197084,-8.150953,0.5596572,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43906747950992,-7.308172074108357]}"
1_1_1_1_1_124_0,0.0336,0.1297,0.0497,0.0308,0.0535,0.0265,0.0922,0.3498,0.4189,0.4298,0.4607,0.4427,-0.4935149,0.7425615,0.38501084,0.7786054,-0.41593888,-0.4459309,0.003064332,0.8662614,-0.7927007,-0.6161994,0.88384837,-0.7786054,0.6467433,0.6325944,-15.876633,-4.190806,0.6230481,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45078766720464,-7.280688345059952]}"
1_1_1_1_1_172_0,0.0393,0.1207,0.0506,0.0356,0.0575,0.0312,0.0954,0.3257,0.3674,0.3628,0.3958,0.4102,-0.4479375,0.6461419,0.31573877,0.7263859,-0.35465768,-0.4092236,0.0043514883,0.8212851,-0.7552008,-0.5444658,0.8416244,-0.7263859,0.58358794,0.55637586,-13.358719,-7.04451,0.5463045,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44442103073666,-7.301304171987027]}"
1_1_1_1_1_197_0,0.042,0.128,0.0576,0.0392,0.06,0.0451,0.0993,0.2425,0.259,0.2494,0.3019,0.2355,-0.25016242,0.4165987,0.18960842,0.6121526,-0.36170214,-0.37931037,0.010416038,0.7283437,-0.62475574,-0.5311005,0.6937182,-0.6121526,0.43045598,0.3857143,-10.941046,-3.2680008,0.39982247,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44898560054256,-7.272726160757613]}"
1_1_1_1_1_73_0,0.0432,0.085,0.0379,0.0402,0.0603,0.0323,0.0831,0.2316,0.2508,0.3026,0.2527,0.2565,-0.49011084,0.5655285,0.2609605,0.66767704,-0.16999312,-0.3832384,0.0040455055,0.7654609,-0.7773862,-0.35782748,0.8071066,-0.66767704,0.56909513,0.48562703,-12.590742,-6.967099,0.4670147,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41978260412695,-7.29910228797736]}"
1_1_1_1_1_59_0,0.0374,0.09,0.0359,0.0334,0.0566,0.0289,0.0891,0.252,0.3047,0.3587,0.3261,0.2705,-0.534638,0.6433365,0.31897184,0.72742593,-0.22783084,-0.42970613,0.002892417,0.8296353,-0.8180436,-0.458671,0.8508772,-0.72742593,0.6020545,0.5573457,-12.270037,-6.7256885,0.54696786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44378822138822,-7.3002179411209935]}"
1_1_1_1_1_192_0,0.0382,0.094,0.0425,0.0326,0.0532,0.0301,0.0858,0.2353,0.2754,0.2615,0.2968,0.1661,-0.4065041,0.48304945,0.2200756,0.6619002,-0.2771739,-0.37728935,0.0048919693,0.7783067,-0.72039473,-0.4849921,0.7935528,-0.6619002,0.5059027,0.43847904,-15.750856,-4.3096895,0.43237627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44536288819747,-7.272088561026701]}"
1_1_1_1_1_58_0,0.0374,0.0903,0.0376,0.033,0.055,0.0311,0.0831,0.2126,0.2661,0.2972,0.2816,0.2893,-0.46235606,0.53809756,0.25560853,0.68767744,-0.24294564,-0.41204068,0.003934589,0.8001211,-0.7753883,-0.4647202,0.8105391,-0.68767744,0.5629766,0.48189062,-9.647798,-9.131298,0.47735485,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44487600313275,-7.299676553630287]}"
1_1_1_1_1_20_0,0.036,0.1282,0.0536,0.0329,0.0598,0.0287,0.1003,0.3338,0.3934,0.411,0.4278,0.4094,-0.47769642,0.7151409,0.36466658,0.74596435,-0.36382976,-0.41034102,0.0037428709,0.85176843,-0.7692639,-0.591558,0.86945647,-0.74596435,0.60766673,0.61024797,-13.653374,-4.5489016,0.60085815,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44681504904914,-7.269828973621962]}"
1_1_1_1_1_165_0,0.0377,0.0491,0.0258,0.0383,0.059,0.034,0.0637,0.1236,0.1334,0.211,0.1408,0.0608,-0.49999997,0.3923742,0.17432396,0.56296295,0.091581866,-0.31108144,0.004157346,0.69273967,-0.7820946,-0.123569794,0.72244895,-0.56296295,0.5362213,0.3563758,-20.244076,-6.263634,0.34572268,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44115586708972,-7.304375587526582]}"
1_1_1_1_1_34_0,0.0337,0.0861,0.0362,0.0307,0.0561,0.0282,0.08,0.2211,0.2482,0.3373,0.2878,0.2627,-0.5260212,0.60548484,0.29883894,0.7147941,-0.21097045,-0.40801305,0.0030265048,0.8331522,-0.80615795,-0.47431505,0.84569085,-0.7147941,0.6165828,0.53570193,-12.21087,-10.055886,0.52983874,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44779458252162,-7.283669701258544]}"
1_1_1_1_1_162_0,0.0413,0.123,0.0502,0.0352,0.0603,0.0307,0.0996,0.3168,0.3714,0.3648,0.3942,0.3183,-0.4448257,0.65000004,0.31774256,0.71630204,-0.3420622,-0.42032334,0.004224616,0.824,-0.7580723,-0.5549937,0.8447535,-0.71630204,0.57105947,0.5596315,-12.7886095,-6.4895635,0.54933333,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44051800017395,-7.307359787330774]}"
1_1_1_1_1_105_0,0.0381,0.1252,0.0489,0.0352,0.0576,0.0294,0.098,0.3267,0.3898,0.3916,0.419,0.3977,-0.46818027,0.69440186,0.3452223,0.7435441,-0.36980307,-0.43825388,0.003671246,0.83505154,-0.77797955,-0.56109726,0.86033255,-0.7435441,0.5996732,0.5899023,-13.828599,-9.069089,0.5768235,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44599156314277,-7.276521597935688]}"
1_1_1_1_1_56_0,0.0406,0.1587,0.0697,0.036,0.0636,0.0331,0.1055,0.3567,0.4161,0.4304,0.4435,0.3624,-0.41719842,0.7308683,0.37504113,0.74251014,-0.42780027,-0.38966724,0.005360293,0.84562606,-0.7212557,-0.6302003,0.8571737,-0.74251014,0.60626984,0.6185262,-9.919608,-10.270851,0.6121689,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45094802749257,-7.297784433556062]}"
1_1_1_1_1_151_0,0.0389,0.1473,0.061,0.037,0.0653,0.0326,0.105,0.3568,0.4112,0.4588,0.4382,0.4301,-0.46751514,0.7738398,0.4058728,0.7508109,-0.38570085,-0.4143063,0.0043343506,0.8507463,-0.7652943,-0.59848076,0.86731786,-0.7508109,0.6275275,0.64484566,-10.64781,-5.3087893,0.6353685,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44550803460899,-7.30139596254791]}"
1_1_1_1_1_191_0,0.0383,0.1125,0.0456,0.0372,0.0574,0.0295,0.0915,0.2912,0.341,0.3679,0.3646,0.3431,-0.4808993,0.66829926,0.3236907,0.7300729,-0.3243084,-0.42314988,0.0036564283,0.81634164,-0.7794438,-0.503006,0.85153496,-0.7300729,0.60165435,0.5656341,-10.587335,-8.040643,0.548061,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44526863663592,-7.275073442321804]}"
1_1_1_1_1_177_0,0.0413,0.13,0.0515,0.0376,0.0623,0.0316,0.0987,0.3151,0.3666,0.3635,0.3939,0.3905,-0.42562646,0.65278107,0.3144615,0.70737433,-0.35205406,-0.43250686,0.0044770287,0.81251556,-0.7518072,-0.5513126,0.8400405,-0.70737433,0.57291216,0.55619484,-11.901096,-7.0259657,0.5425036,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41743411228624,-7.293762483077845]}"
1_1_1_1_1_21_0,0.0355,0.1301,0.0527,0.031,0.06,0.0292,0.1,0.3341,0.3875,0.392,0.4184,0.4068,-0.45285934,0.67955345,0.34491843,0.7345133,-0.36875328,-0.42341354,0.0039256127,0.8534279,-0.76298624,-0.61514586,0.8613485,-0.7345133,0.5934959,0.5907512,-10.719608,-8.124514,0.58667386,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44599910418943,-7.2703707042368135]}"
1_1_1_1_1_113_0,0.0365,0.1033,0.0433,0.034,0.0578,0.0305,0.0955,0.2908,0.3484,0.3487,0.3568,0.2622,-0.48189738,0.62309074,0.30529833,0.7156212,-0.28243327,-0.40927693,0.0037873532,0.8223151,-0.77908164,-0.50473416,0.839135,-0.7156212,0.5700135,0.5428799,-11.029475,-3.1531906,0.5347796,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44808337270331,-7.269740064711925]}"
1_1_1_1_1_7_0,0.0394,0.0679,0.0291,0.0334,0.0532,0.0295,0.0737,0.1801,0.2161,0.234,0.2201,0.2342,-0.46600875,0.44054285,0.19769473,0.62952644,-0.12138731,-0.4,0.00366859,0.750187,-0.7787913,-0.3405726,0.7760911,-0.62952644,0.520962,0.40176818,-15.242545,-6.592772,0.3921032,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44355226047172,-7.271181797705453]}"
1_1_1_1_1_80_0,0.0388,0.1037,0.0439,0.0327,0.0547,0.0278,0.0948,0.3267,0.3498,0.3731,0.3812,0.2132,-0.5105156,0.66678256,0.33184898,0.74427307,-0.30934343,-0.405149,0.0032710265,0.83883685,-0.78944844,-0.52052784,0.86131203,-0.74427307,0.5947852,0.57492507,-13.976069,-5.3871684,0.5637006,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41517544072198,-7.289055962674012]}"
1_1_1_1_1_50_0,0.0366,0.1332,0.0566,0.033,0.0583,0.0323,0.1041,0.3155,0.3514,0.3777,0.4022,0.3053,-0.42554668,0.6521903,0.32751846,0.7325688,-0.39112273,-0.40358272,0.004840296,0.8392988,-0.7393507,-0.6028881,0.84243906,-0.7325688,0.5678705,0.56934065,-11.6105175,-5.89139,0.5677501,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44878443421992,-7.289098174606253]}"
1_1_1_1_1_96_0,0.0389,0.0898,0.0407,0.0354,0.0584,0.0296,0.0889,0.2445,0.2841,0.3275,0.2947,0.179,-0.50487244,0.6007986,0.2872313,0.6973309,-0.21187583,-0.3762452,0.0036785344,0.80490494,-0.77892447,-0.4345048,0.8342201,-0.6973309,0.5730067,0.52135104,-11.487996,-5.7511063,0.5077645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44183300882185,-7.269641959313732]}"
1_1_1_1_1_145_0,0.0384,0.1589,0.0715,0.0372,0.0677,0.0368,0.1089,0.3209,0.3638,0.3705,0.3967,0.3971,-0.3513424,0.6357159,0.31206137,0.6910087,-0.4024713,-0.37934023,0.007101755,0.81751287,-0.6764706,-0.6206017,0.8192978,-0.6910087,0.5456821,0.55169183,-11.330592,-5.4862475,0.5507877,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45104291888715,-7.294256825713535]}"
1_1_1_1_1_19_0,0.0363,0.1237,0.0541,0.0324,0.0588,0.0289,0.0976,0.2998,0.3387,0.3556,0.3658,0.3765,-0.4354421,0.6351089,0.3098995,0.7162162,-0.35561642,-0.39145106,0.004396766,0.8329897,-0.73590434,-0.5848815,0.8496749,-0.7162162,0.5692851,0.5540418,-13.380829,-6.729915,0.54594594,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44509268163405,-7.2708218680392065]}"
1_1_1_1_1_138_0,0.0449,0.1743,0.0894,0.037,0.0682,0.0397,0.1177,0.285,0.3268,0.3508,0.345,0.2502,-0.28880027,0.59302324,0.28724614,0.67446303,-0.43752578,-0.32195675,0.010117389,0.80917996,-0.593821,-0.649787,0.7966709,-0.67446303,0.49754536,0.52403146,-16.356207,-9.0437,0.530187,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45386561073654,-7.282410704429402]}"
1_1_1_1_1_194_0,0.0387,0.0804,0.0352,0.0348,0.059,0.0362,0.0791,0.2197,0.252,0.3021,0.2699,0.3073,-0.4857773,0.5282921,0.25806686,0.6732207,-0.15351504,-0.39100346,0.0042179413,0.7934105,-0.7912837,-0.3958333,0.78598875,-0.6732207,0.58499473,0.47578433,-13.916475,-7.331278,0.4790895,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44608104177347,-7.277426251772574]}"
1_1_1_1_1_94_0,0.0361,0.1329,0.0532,0.033,0.0591,0.031,0.1027,0.3498,0.4083,0.4168,0.4405,0.4402,-0.46586278,0.71165055,0.36774123,0.7516285,-0.384375,-0.42826438,0.003956814,0.85326815,-0.773617,-0.60217,0.8615453,-0.7516285,0.6046198,0.61057186,-14.148719,-6.472933,0.6061276,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44545680419826,-7.2693750422102426]}"
1_1_1_1_1_93_0,0.0365,0.1231,0.0505,0.0337,0.0586,0.0306,0.098,0.3135,0.3676,0.3603,0.3861,0.3987,-0.43874386,0.6383844,0.3133071,0.7202196,-0.3549807,-0.41820273,0.004288926,0.828934,-0.7541383,-0.57015306,0.8434382,-0.7202196,0.57233256,0.55511284,-14.633324,-5.9159737,0.54798657,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44445901856346,-7.270459274240786]}"
1_1_1_1_1_134_0,0.0378,0.1451,0.0607,0.0329,0.0598,0.0288,0.0982,0.3345,0.4003,0.4244,0.4366,0.4255,-0.44898605,0.7323485,0.37498924,0.75299466,-0.41630062,-0.4101069,0.0041191326,0.85611194,-0.7497423,-0.63033706,0.8729038,-0.75299466,0.62418675,0.62253463,-15.391957,-9.134191,0.61344403,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45268542686719,-7.284489732828141]}"
1_1_1_1_1_51_0,0.0352,0.1066,0.0501,0.0326,0.0593,0.03,0.0988,0.3,0.3425,0.3664,0.3608,0.2382,-0.48991784,0.645979,0.32282493,0.7214,-0.28511152,-0.3605616,0.004102074,0.8365915,-0.7594238,-0.5316092,0.84863776,-0.7214,0.57523644,0.56291837,-11.187715,-7.374044,0.5569522,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44941547485936,-7.291631667567559]}"
1_1_1_1_1_143_0,0.0382,0.1462,0.0627,0.0346,0.0605,0.0328,0.1008,0.3182,0.3817,0.3908,0.4135,0.4044,-0.40767702,0.67389506,0.3379032,0.7318857,-0.41461056,-0.39971277,0.0052624363,0.83732957,-0.723484,-0.61725664,0.84513694,-0.7318857,0.5899105,0.58142054,-16.793457,-7.2230906,0.57737195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45267829167382,-7.290369266584759]}"
1_1_1_1_1_126_0,0.0335,0.1247,0.0498,0.032,0.054,0.0255,0.0938,0.3361,0.406,0.4093,0.4295,0.4267,-0.49213862,0.72562957,0.36621973,0.7668897,-0.39563513,-0.42922637,0.0031026143,0.8549739,-0.7830538,-0.5915763,0.8827047,-0.7668897,0.6271119,0.61585367,-9.835911,-5.061049,0.60124296,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44997192641098,-7.281049172756454]}"
1_1_1_1_1_147_0,0.0444,0.178,0.0832,0.042,0.0726,0.0434,0.1185,0.3251,0.3749,0.363,0.3969,0.3603,-0.29310346,0.6106695,0.29574612,0.6666667,-0.42059058,-0.36294028,0.009947328,0.7925926,-0.62707305,-0.6181818,0.7864173,-0.6666667,0.5077882,0.5289056,-11.973702,-8.277414,0.53204423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45403364858173,-7.293265449118051]}"
1_1_1_1_1_64_0,0.0411,0.0909,0.0394,0.0381,0.0576,0.0317,0.0756,0.2167,0.2484,0.31,0.2512,0.2468,-0.47907373,0.5728931,0.26780856,0.6866159,-0.22424242,-0.39524174,0.0040289676,0.7810974,-0.7744705,-0.4093023,0.8144571,-0.6866159,0.6078838,0.49596056,-12.296228,-4.30348,0.48089847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43181937405645,-7.308615273546195]}"
1_1_1_1_1_89_0,0.0456,0.0664,0.0322,0.0416,0.0568,0.0332,0.073,0.17,0.2015,0.2713,0.2051,0.1015,-0.5170909,0.51381093,0.23221627,0.65376407,-0.07792207,-0.34685597,0.003940435,0.73410034,-0.7878089,-0.22962962,0.7819376,-0.65376407,0.5759512,0.4439403,-21.05139,-11.628578,0.42385286,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42959698996634,-7.275053984809761]}"
1_1_1_1_1_205_0,0.0383,0.12,0.0574,0.0346,0.0593,0.0351,0.0957,0.2513,0.2943,0.3397,0.3307,0.3504,-0.41405368,0.58994424,0.289554,0.7027569,-0.33853874,-0.35287485,0.005930939,0.8151216,-0.71090406,-0.55239326,0.8127001,-0.7027569,0.56040424,0.5222908,-13.399649,-6.847364,0.52344733,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45295401482898,-7.287113238342999]}"
1_1_1_1_1_91_0,0.0404,0.0764,0.0353,0.0358,0.0576,0.0303,0.0827,0.22,0.2496,0.2945,0.2613,0.0947,-0.5116705,0.54686207,0.2560301,0.6728202,-0.1402985,-0.36794984,0.003631885,0.7832274,-0.7859309,-0.36185384,0.81342363,-0.6728202,0.56150585,0.4804801,-26.40508,-17.990938,0.46736118,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43675633292389,-7.272711128739804]}"
1_1_1_1_1_39_0,0.0353,0.1,0.0435,0.034,0.0521,0.0309,0.0886,0.2307,0.2706,0.27,0.3071,0.3537,-0.39802256,0.49795905,0.22685407,0.676498,-0.31492442,-0.39372826,0.004978333,0.7763158,-0.72248805,-0.4925373,0.79461616,-0.676498,0.5058561,0.44780874,-11.519003,-7.979296,0.44029853,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44815306766,-7.286836043912414]}"
1_1_1_1_1_68_0,0.0456,0.1001,0.0434,0.0389,0.062,0.0371,0.0794,0.2196,0.2518,0.3174,0.2592,0.3442,-0.44397163,0.5613859,0.26913512,0.6731682,-0.23504013,-0.39512196,0.0050729048,0.7816447,-0.7594235,-0.4402878,0.79069114,-0.6731682,0.5997984,0.49204215,-10.840669,-6.5619345,0.48785475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42892036013173,-7.308611612574972]}"
1_1_1_1_1_23_0,0.0377,0.0762,0.0345,0.0352,0.0475,0.0292,0.0712,0.1773,0.1982,0.1708,0.2074,0.2815,-0.32305714,0.3271719,0.13327064,0.56481904,-0.23201294,-0.3766938,0.0058981264,0.6582524,-0.6639065,-0.3680431,0.708,-0.56481904,0.41157025,0.30342856,-15.357963,-9.980056,0.28810197,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44355092414861,-7.272267249165359]}"
1_1_1_1_1_201_0,0.0346,0.1277,0.0503,0.0301,0.0536,0.0272,0.0993,0.3196,0.3756,0.3813,0.4169,0.4101,-0.45294014,0.6712796,0.33628935,0.75350654,-0.40871486,-0.43483147,0.0035881458,0.8536704,-0.76691383,-0.61850446,0.8668299,-0.75350654,0.58676654,0.58464503,-11.065899,-5.0709586,0.5780119,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44915110510688,-7.285570897943196]}"
1_1_1_1_1_112_0,0.0355,0.1148,0.0489,0.0329,0.0584,0.0295,0.0931,0.296,0.3488,0.3611,0.3773,0.3608,-0.46386772,0.64196384,0.31648308,0.7215733,-0.32563508,-0.40256566,0.003994877,0.83299494,-0.7614634,-0.55450237,0.8489503,-0.7215733,0.59004843,0.5584999,-13.302425,-6.6298194,0.5506711,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44654251394594,-7.270461822376026]}"
1_1_1_1_1_182_0,0.043,0.0952,0.0495,0.0368,0.0606,0.0317,0.0815,0.2102,0.2496,0.3272,0.267,0.2446,-0.4829904,0.59509426,0.2842465,0.68746775,-0.22207959,-0.31582585,0.004795691,0.7978022,-0.7371914,-0.44242424,0.8233491,-0.68746775,0.6011745,0.516067,-16.901106,-5.29376,0.50416666,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41860712577937,-7.2973821515006385]}"
1_1_1_1_1_24_0,0.0385,0.1086,0.0465,0.0337,0.0548,0.0311,0.0921,0.2819,0.3105,0.2876,0.3367,0.4032,-0.39392626,0.5249908,0.24276543,0.67990655,-0.32925335,-0.40038684,0.0050283377,0.79022723,-0.7216402,-0.52635276,0.80483216,-0.67990655,0.5148802,0.46995237,-10.055412,-6.6127014,0.46371606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4426439377703,-7.273170678908626]}"
1_1_1_1_1_149_0,0.0384,0.1517,0.0629,0.0363,0.0658,0.0317,0.103,0.3594,0.4407,0.4483,0.4651,0.4576,-0.4508982,0.76230556,0.39533353,0.7440187,-0.39494252,-0.41379312,0.004447758,0.85018575,-0.7539124,-0.6138298,0.86791664,-0.7440187,0.62633777,0.63765305,-13.508971,-7.0519724,0.62766606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4454155468782,-7.302933572608727]}"
1_1_1_1_1_204_0,0.0393,0.1395,0.062,0.0378,0.0618,0.0414,0.1076,0.2868,0.3402,0.3224,0.3556,0.3531,-0.33136204,0.54571587,0.26361465,0.6782926,-0.3859911,-0.38461542,0.007961539,0.7901166,-0.67741936,-0.5736041,0.7724024,-0.6782926,0.49953488,0.4879602,-14.089563,-6.556029,0.49627995,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45268081711036,-7.288288816353681]}"
1_1_1_1_1_200_0,0.0351,0.1248,0.0475,0.0324,0.0558,0.0284,0.0935,0.3257,0.3774,0.3895,0.4167,0.3856,-0.4672231,0.6855114,0.34401593,0.74938244,-0.3820598,-0.44863608,0.0034634147,0.8464091,-0.7826087,-0.58778626,0.86408234,-0.74938244,0.6128364,0.59009695,-15.6049795,-7.1691895,0.5810283,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44960780580051,-7.282496001854462]}"
1_1_1_1_1_190_0,0.0387,0.1234,0.0456,0.0343,0.0578,0.0289,0.0967,0.32,0.3871,0.3802,0.4085,0.3548,-0.46259704,0.6774791,0.33455265,0.7360731,-0.36203092,-0.46035504,0.0034661756,0.8344994,-0.78581494,-0.56499684,0.8587143,-0.7360731,0.59446424,0.5796392,-13.295609,-7.4624076,0.5673592,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44481592058472,-7.274891978981826]}"
1_1_1_1_1_81_0,0.0396,0.0992,0.0453,0.0356,0.0572,0.0309,0.0974,0.2677,0.2913,0.294,0.3097,0.2361,-0.43397868,0.542519,0.25099584,0.67425966,-0.26854223,-0.3730104,0.004761122,0.7839806,-0.73297966,-0.4718101,0.80978763,-0.67425966,0.5022994,0.47842163,-12.082851,-11.4656315,0.46721312,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4159930936926,-7.287247940499001]}"
1_1_1_1_1_54_0,0.0372,0.1161,0.0481,0.0305,0.058,0.0284,0.095,0.3096,0.3473,0.356,0.3728,0.3158,-0.45574388,0.63114095,0.31205776,0.7198068,-0.33371627,-0.4141291,0.0038371908,0.84217334,-0.7619401,-0.58390176,0.8522372,-0.7198068,0.57871395,0.5556309,-13.49189,-8.6574335,0.5507614,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44995648209951,-7.2937127781614945]}"
1_1_1_1_1_152_0,0.039,0.1286,0.052,0.0331,0.0596,0.0317,0.0939,0.3223,0.3586,0.3961,0.3855,0.3941,-0.45614928,0.68084157,0.34722733,0.7384244,-0.36663124,-0.42414173,0.0041615753,0.8457596,-0.76790893,-0.5905999,0.8517999,-0.7384244,0.6167347,0.5891356,-12.689711,-5.867952,0.585988,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44994731281521,-7.301220483722934]}"
1_1_1_1_1_107_0,0.0399,0.1152,0.0505,0.0339,0.0578,0.0304,0.0923,0.2938,0.3393,0.3648,0.3664,0.2545,-0.46500093,0.6465834,0.3193717,0.7264553,-0.3317919,-0.39046466,0.0042083333,0.82994735,-0.7568023,-0.54527164,0.84615386,-0.7264553,0.5961496,0.56032175,-10.924723,-6.4130974,0.5522978,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4470797261964,-7.275618382764936]}"
1_1_1_1_1_188_0,0.039,0.1095,0.0408,0.0345,0.0568,0.033,0.0926,0.2712,0.3047,0.2953,0.3282,0.328,-0.39657,0.5311652,0.24874264,0.6773644,-0.31689715,-0.45708582,0.004559431,0.7907823,-0.7572151,-0.5208333,0.7989644,-0.6773644,0.5225574,0.47500905,-15.056668,-5.7273226,0.4714389,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44363928393939,-7.274076446040494]}"
1_1_1_1_1_178_0,0.0411,0.1271,0.0513,0.0364,0.0604,0.0333,0.101,0.3213,0.375,0.3792,0.4048,0.3974,-0.44305554,0.6621363,0.3292767,0.7252047,-0.35573334,-0.4248879,0.0045049842,0.82483155,-0.7616725,-0.5547401,0.83854544,-0.7252047,0.57934195,0.56860274,-10.445964,-6.630517,0.56159896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41743341059527,-7.294305205798921]}"
