system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
1_1_1_1_1_85_0,0.0438,0.1315,0.049,0.0357,0.0618,0.0299,0.0997,0.3706,0.436,0.4631,0.4587,0.4628,-0.51105726,0.78777957,0.4151944,0.76452655,-0.36057943,-0.45706373,0.0031636795,0.85685647,-0.8086311,-0.5729665,0.8787018,-0.76452655,0.64570004,0.6543807,-11.535936,-7.1485577,0.64187026,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44224478307869,-7.302929666058904]}"
1_1_1_1_1_114_0,0.0569,0.1661,0.0863,0.0504,0.0716,0.0448,0.1167,0.2908,0.3293,0.3323,0.3457,0.2768,-0.28942052,0.5876462,0.26600316,0.6454568,-0.39755994,-0.3161648,0.011634788,0.7366083,-0.5876732,-0.5344111,0.7623972,-0.6454568,0.48017818,0.49167714,-12.771483,-8.916596,0.47904158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42158607658465,-7.305617287036432]}"
1_1_1_1_1_147_0,0.0466,0.0271,0.0147,0.0427,0.0548,0.0351,0.059,0.0946,0.1164,0.122,0.0991,0.0301,-0.45174083,0.21459968,0.08831777,0.3800905,0.33821732,-0.2966507,0.0042292625,0.4814815,-0.7849305,0.22349569,0.55315083,-0.3800905,0.3480663,0.19837163,-21.246044,-12.418835,0.17895292,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43293634190738,-7.284917687626603]}"
1_1_1_1_1_172_0,0.0382,0.0724,0.0318,0.0387,0.0607,0.0373,0.0899,0.1892,0.2231,0.2542,0.2324,0.2898,-0.4550422,0.4565355,0.21067958,0.6144808,-0.087903865,-0.38963532,0.0046661687,0.735746,-0.7776224,-0.30333036,0.74408233,-0.6144808,0.4774775,0.41105497,-13.100129,-6.352601,0.4076807,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44517693802437,-7.275977874390408]}"
1_1_1_1_1_65_0,0.0399,0.1157,0.0489,0.0338,0.0604,0.0322,0.1029,0.2828,0.3387,0.3408,0.3557,0.2665,-0.4338756,0.602499,0.29380208,0.69890326,-0.31402612,-0.40583232,0.004620247,0.81954086,-0.7490377,-0.5478261,0.82734585,-0.69890326,0.5361731,0.53024054,-16.628279,-7.3121495,0.5265264,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44696529827924,-7.295065943858224]}"
1_1_1_1_1_128_0,0.0455,0.1404,0.0601,0.0376,0.0672,0.0375,0.1109,0.324,0.3862,0.388,0.41,0.263,-0.4104391,0.6583396,0.332264,0.7047452,-0.3526012,-0.40049878,0.005808634,0.8233083,-0.7317563,-0.5775281,0.8237368,-0.7047452,0.55542195,0.5680713,-14.782451,-4.0392566,0.5678479,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43094428683165,-7.2841915534138595]}"
1_1_1_1_1_66_0,0.0413,0.0668,0.029,0.0382,0.059,0.035,0.0778,0.1508,0.1743,0.1932,0.1809,0.2013,-0.3889556,0.35416853,0.15256439,0.53211737,-0.062003165,-0.39457202,0.005253623,0.6698358,-0.7389739,-0.27238095,0.69325155,-0.53211737,0.42583027,0.32587203,-10.279077,-6.0456166,0.31788352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44596756579067,-7.296059719750318]}"
1_1_1_1_1_73_0,0.0406,0.1298,0.0519,0.0374,0.0584,0.0325,0.1009,0.314,0.3705,0.3727,0.4004,0.399,-0.43291405,0.6607365,0.32295644,0.7290652,-0.37938365,-0.4287287,0.004525758,0.81760544,-0.75553465,-0.5526316,0.8395854,-0.7290652,0.573902,0.5637428,-12.904343,-8.190968,0.55263156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44415271390004,-7.298499757747294]}"
1_1_1_1_1_35_0,0.0386,0.1457,0.0637,0.0332,0.0594,0.0347,0.105,0.2776,0.3275,0.3452,0.3579,0.3604,-0.35433072,0.5951012,0.29082853,0.7063767,-0.42077035,-0.39159504,0.006403215,0.82452434,-0.6884324,-0.6288429,0.81732035,-0.7063767,0.53354067,0.5293215,-13.635572,-7.411828,0.5327869,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44941878897593,-7.288918038434716]}"
1_1_1_1_1_25_0,0.0434,0.1494,0.0697,0.0394,0.059,0.0398,0.1032,0.2905,0.342,0.3199,0.3773,0.2778,-0.31011853,0.55434614,0.26067665,0.68857217,-0.43378118,-0.3637608,0.008671648,0.78068465,-0.64219713,-0.5826271,0.77870446,-0.68857217,0.51217204,0.488717,-11.537371,-8.281012,0.48964274,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44924346170912,-7.284123739046088]}"
1_1_1_1_1_205_0,0.0388,0.1148,0.0552,0.0342,0.0582,0.0359,0.0992,0.2514,0.2714,0.2911,0.3169,0.2674,-0.36680672,0.5104,0.2412173,0.66676205,-0.3271676,-0.35058823,0.006807558,0.7897325,-0.6812013,-0.54093957,0.7804281,-0.66676205,0.49167305,0.46287787,-13.858347,-9.224486,0.46692112,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45041517452202,-7.289009704778993]}"
1_1_1_1_1_184_0,0.0381,0.1245,0.0566,0.0331,0.0567,0.0327,0.1007,0.2553,0.2917,0.3244,0.3198,0.2998,-0.38915876,0.57315207,0.27543116,0.7024403,-0.37417218,-0.37493098,0.0057053636,0.8148252,-0.7028871,-0.5799492,0.81685805,-0.7024403,0.52622914,0.51050055,-13.713333,-7.9613366,0.5095627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44988442352727,-7.2785163407983795]}"
1_1_1_1_1_55_0,0.0366,0.165,0.0755,0.0336,0.057,0.0305,0.1058,0.3082,0.3644,0.3851,0.402,0.4168,-0.36339954,0.67358106,0.33076385,0.7421398,-0.4864865,-0.37214142,0.0059796153,0.8395032,-0.67216676,-0.66163146,0.8532243,-0.7421398,0.568955,0.58093053,-15.15623,-4.63066,0.5739088,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45095992934078,-7.288015367278707]}"
1_1_1_1_1_94_0,0.0425,0.1285,0.0521,0.0342,0.0661,0.0333,0.1004,0.3239,0.386,0.3792,0.417,0.4083,-0.4374131,0.65387523,0.3290286,0.7031215,-0.32065776,-0.42303434,0.004575237,0.8345428,-0.75840485,-0.5795943,0.83854544,-0.7031215,0.5813178,0.56860274,-11.525012,-6.793409,0.5665645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44006683135858,-7.305911959842116]}"
1_1_1_1_1_64_0,0.0386,0.1309,0.0557,0.0364,0.0645,0.0345,0.1095,0.3009,0.3437,0.3468,0.3747,0.3808,-0.3970106,0.60958,0.29521593,0.68636036,-0.33981577,-0.40300104,0.00554109,0.81002086,-0.7232298,-0.56485355,0.8190401,-0.68636036,0.5200526,0.5315443,-8.629171,-6.62299,0.52717394,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44669207883454,-7.296241516309667]}"
1_1_1_1_1_84_0,0.0456,0.1232,0.0524,0.0374,0.0636,0.0346,0.109,0.2864,0.3292,0.3304,0.3555,0.263,-0.39954337,0.5880715,0.28009826,0.67715734,-0.3190578,-0.40318906,0.0054874094,0.7966286,-0.72622776,-0.53424656,0.810411,-0.67715734,0.5038689,0.512948,-10.315201,-7.258757,0.5064531,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44097782627458,-7.301842647689472]}"
1_1_1_1_1_4_0,0.0364,0.1377,0.0553,0.034,0.0602,0.0307,0.101,0.3427,0.4078,0.4112,0.4382,0.3862,-0.4511082,0.7096762,0.3615374,0.7445906,-0.39161196,-0.426943,0.004128672,0.84725964,-0.7629153,-0.6039604,0.86105454,-0.7445906,0.60562277,0.605956,-12.500261,-5.4663715,0.5986034,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44544947888987,-7.275345027006233]}"
1_1_1_1_1_10_0,0.0403,0.0814,0.0349,0.0371,0.055,0.0368,0.0844,0.2097,0.2303,0.1831,0.2464,0.2546,-0.30141842,0.32492337,0.13839597,0.5380092,-0.19354838,-0.39982805,0.007014309,0.6630336,-0.67981654,-0.37383968,0.6653024,-0.5380092,0.36897197,0.304834,-13.142889,-5.2402253,0.3040822,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44400107720723,-7.274529162182109]}"
1_1_1_1_1_47_0,0.0391,0.1621,0.073,0.0334,0.0583,0.0366,0.1071,0.3025,0.3506,0.3639,0.3964,0.3757,-0.33322147,0.61384094,0.30505884,0.7238276,-0.4709619,-0.37898767,0.007342127,0.8318651,-0.66582745,-0.658312,0.81722844,-0.7238276,0.54522294,0.5451971,-17.139605,-7.6732316,0.55249083,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4513160154508,-7.2931717039106365]}"
1_1_1_1_1_160_0,0.0366,0.0488,0.0262,0.0327,0.0455,0.0302,0.0626,0.1153,0.133,0.1524,0.1319,0.1026,-0.40174177,0.28070015,0.1189037,0.5401718,-0.0349947,-0.3013333,0.0051918635,0.6466775,-0.7066069,-0.19754602,0.66922235,-0.5401718,0.41767442,0.2685321,-16.004648,-13.776711,0.26207852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44771516787264,-7.274533704110083]}"
1_1_1_1_1_158_0,0.036,0.0631,0.0306,0.0327,0.0501,0.0264,0.0732,0.1745,0.2015,0.2182,0.2015,0.1045,-0.47414804,0.42382994,0.185296,0.62653744,-0.11484102,-0.34685168,0.0037022915,0.7393384,-0.75401926,-0.3173278,0.78413737,-0.62653744,0.4975978,0.38638195,-17.414331,-9.879112,0.37055534,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44853100840301,-7.274082425271871]}"
1_1_1_1_1_88_0,0.0495,0.099,0.0446,0.0451,0.0618,0.0379,0.0976,0.2228,0.2479,0.2581,0.2655,0.2425,-0.37786868,0.4798431,0.20937183,0.6136293,-0.23134328,-0.3788301,0.006549167,0.7025066,-0.7053188,-0.3740458,0.7439189,-0.6136293,0.45122296,0.41494974,-13.069997,-8.149908,0.39778388,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43481250741726,-7.305814955078298]}"
1_1_1_1_1_99_0,0.046,0.1269,0.0485,0.0404,0.0614,0.0329,0.0951,0.337,0.4047,0.404,0.4382,0.4162,-0.47103608,0.71453327,0.3544413,0.73614097,-0.3478492,-0.44697833,0.003949629,0.8181818,-0.78563535,-0.5170353,0.8493934,-0.73614097,0.61891407,0.59414023,-10.880499,-6.9406934,0.5775095,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43508235725155,-7.307353013704299]}"
1_1_1_1_1_34_0,0.0369,0.1297,0.0495,0.0313,0.0588,0.0284,0.0977,0.3407,0.4082,0.41,0.4421,0.4364,-0.47247246,0.70895106,0.36364755,0.74914676,-0.37612733,-0.44754466,0.0034287805,0.85814637,-0.7845484,-0.6111801,0.870438,-0.74914676,0.615127,0.60997444,-11.199892,-9.617526,0.6034739,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44769834489355,-7.288282759782058]}"
1_1_1_1_1_13_0,0.0361,0.143,0.0642,0.0318,0.06,0.0311,0.0994,0.2859,0.3387,0.3452,0.3717,0.3669,-0.36817273,0.6071677,0.29426903,0.70385,-0.40886703,-0.3803089,0.005783951,0.8312997,-0.6863703,-0.6361556,0.83470637,-0.70385,0.5528565,0.53765833,-13.017923,-8.212423,0.5360319,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44644605488631,-7.275255791192226]}"
1_1_1_1_1_7_0,0.0411,0.061,0.0279,0.0398,0.0567,0.0349,0.0814,0.1571,0.1808,0.1462,0.187,0.2904,-0.31961688,0.26322013,0.106674545,0.441104,-0.036533576,-0.3723285,0.0066601224,0.572043,-0.67949456,-0.21031748,0.6145776,-0.441104,0.28471002,0.2451182,-11.483882,-8.193975,0.23265307,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44164758981668,-7.273078998154129]}"
1_1_1_1_1_16_0,0.0373,0.1397,0.0599,0.0336,0.0578,0.0306,0.0992,0.3095,0.3619,0.3741,0.3998,0.4086,-0.41072667,0.6576932,0.32416525,0.73234546,-0.41468355,-0.3997996,0.004899599,0.83517295,-0.72396314,-0.6122331,0.8487769,-0.73234546,0.58081555,0.56952584,-13.987728,-10.131514,0.5626859,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44753034188079,-7.277518476228263]}"
1_1_1_1_1_22_0,0.0367,0.1248,0.0484,0.0332,0.0583,0.0281,0.0973,0.3322,0.3926,0.3968,0.422,0.4207,-0.47538173,0.7002051,0.3515628,0.7437926,-0.36318952,-0.44110852,0.0034275202,0.8455814,-0.78256965,-0.57974684,0.8677336,-0.7437926,0.6061526,0.59795654,-14.119691,-6.8941536,0.58645165,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44724949451657,-7.284935397886593]}"
1_1_1_1_1_198_0,0.0405,0.0985,0.0431,0.034,0.0598,0.0313,0.1018,0.2677,0.3112,0.3652,0.3416,0.2105,-0.5092628,0.6431048,0.3219908,0.71858823,-0.24447252,-0.39124295,0.0036939485,0.82965934,-0.7888807,-0.48679242,0.84211856,-0.71858823,0.5640257,0.5586726,-14.242782,-11.2510395,0.5524911,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44679732246836,-7.284301664363082]}"
1_1_1_1_1_165_0,0.0362,0.1325,0.0607,0.0331,0.0622,0.029,0.0949,0.2858,0.3402,0.3339,0.3562,0.3681,-0.38883635,0.6051284,0.28655767,0.6859379,-0.3610683,-0.3716356,0.005271937,0.8196185,-0.6923467,-0.60024154,0.84017634,-0.6859379,0.5573694,0.53001505,-15.029642,-9.407359,0.52041525,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44608481298015,-7.2743508052080825]}"
1_1_1_1_1_40_0,0.0381,0.1328,0.053,0.0339,0.0588,0.0296,0.0981,0.3193,0.387,0.3893,0.4172,0.4134,-0.44535518,0.68506455,0.34141085,0.73755854,-0.3862213,-0.42949408,0.004029797,0.8397921,-0.7603437,-0.5932813,0.8586775,-0.73755854,0.59745586,0.5871694,-16.489424,-7.397409,0.577448,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44896318302479,-7.291088389957446]}"
1_1_1_1_1_86_0,0.044,0.1372,0.0512,0.0372,0.062,0.0321,0.1029,0.3698,0.4427,0.4488,0.4643,0.4057,-0.4832901,0.76464325,0.39807412,0.7572435,-0.37751004,-0.4564756,0.0036620318,0.8469136,-0.7952,-0.5733945,0.8665003,-0.7572435,0.6269712,0.6372209,-18.46433,-5.2900624,0.62616634,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44260569944515,-7.304106017558301]}"
1_1_1_1_1_20_0,0.0397,0.1372,0.0579,0.035,0.0572,0.0308,0.0996,0.3187,0.3821,0.386,0.4154,0.303,-0.42954162,0.6787434,0.33634374,0.74187726,-0.41152263,-0.40645823,0.00462,0.8337292,-0.73913044,-0.5934959,0.8522073,-0.74187726,0.5897858,0.58115184,-15.515206,-6.475097,0.57166123,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44870390222304,-7.280866721558496]}"
1_1_1_1_1_130_0,0.051,0.175,0.0847,0.0432,0.0718,0.0455,0.1193,0.3244,0.3677,0.3695,0.3933,0.3689,-0.3035376,0.6143345,0.30104995,0.6745978,-0.41815233,-0.34770888,0.010429905,0.790647,-0.6270366,-0.604033,0.7807229,-0.6745978,0.5118658,0.53114754,-12.029528,-8.536198,0.536266,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42198070477771,-7.280471577270276]}"
1_1_1_1_1_129_0,0.046,0.1188,0.0499,0.0411,0.0633,0.0348,0.1044,0.3093,0.3619,0.3659,0.3883,0.1847,-0.4520157,0.65359867,0.3162135,0.70503265,-0.3047776,-0.4084173,0.0047458867,0.7980344,-0.7599808,-0.4859287,0.82630396,-0.70503265,0.55602807,0.5514045,-16.228424,-5.015218,0.53715545,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43130709999423,-7.283830192716608]}"
1_1_1_1_1_57_0,0.0404,0.1311,0.0618,0.0349,0.0634,0.0347,0.1108,0.3041,0.3621,0.352,0.3813,0.2878,-0.4000362,0.6109207,0.30021593,0.69475204,-0.34807196,-0.3592535,0.006092216,0.81959164,-0.701305,-0.5795181,0.82053274,-0.69475204,0.52117544,0.5367655,-12.913251,-7.3630595,0.53630626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45204921166807,-7.286207598363694]}"
1_1_1_1_1_107_0,0.0528,0.1238,0.0532,0.0419,0.0664,0.0385,0.1043,0.3021,0.3524,0.3661,0.3722,0.3405,-0.4308259,0.6384223,0.3124831,0.692948,-0.3017876,-0.39887008,0.005594646,0.7946078,-0.7462438,-0.49426675,0.80968857,-0.692948,0.55654764,0.54322356,-10.441509,-4.6557655,0.5355727,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42882965107741,-7.308701951780169]}"
1_1_1_1_1_17_0,0.0397,0.0745,0.0362,0.0326,0.0413,0.031,0.0701,0.138,0.1395,0.0901,0.138,0.2162,-0.075372465,0.14322412,0.051390905,0.3713851,-0.28670123,-0.3459801,0.012455051,0.46862265,-0.42676166,-0.39122316,0.4880264,-0.3713851,0.12484393,0.14273064,-12.25687,-10.579137,0.1385097,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44554350750668,-7.2725410542552416]}"
1_1_1_1_1_90_0,0.0435,0.1479,0.0605,0.0413,0.0716,0.0374,0.1074,0.3488,0.418,0.4081,0.4413,0.4154,-0.4161021,0.7006237,0.35111713,0.7014801,-0.3476082,-0.4193858,0.0055444743,0.81619936,-0.74178404,-0.56342494,0.8320988,-0.7014801,0.58331716,0.58810157,-12.631034,-3.898264,0.5795239,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43879806700284,-7.306272200538549]}"
1_1_1_1_1_113_0,0.0489,0.1021,0.0452,0.0417,0.064,0.0388,0.0955,0.2289,0.2577,0.2943,0.2787,0.1921,-0.4091004,0.5260016,0.24428193,0.6427574,-0.22937986,-0.38628647,0.00595909,0.7517857,-0.733726,-0.4200278,0.7670369,-0.6427574,0.5100051,0.4600288,-10.904505,-4.9770494,0.45322964,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43281784977061,-7.307078810095135]}"
1_1_1_1_1_19_0,0.0378,0.1351,0.0578,0.0318,0.058,0.0318,0.1016,0.3365,0.3779,0.3904,0.4079,0.335,-0.4333729,0.6676845,0.3402931,0.74130243,-0.39927503,-0.40072578,0.0047080945,0.84936047,-0.74207944,-0.6189335,0.84936047,-0.74130243,0.58699185,0.58327913,-13.673077,-8.130511,0.58327913,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44861441813683,-7.279962067929349]}"
1_1_1_1_1_51_0,0.0394,0.1056,0.0468,0.036,0.0604,0.0331,0.0976,0.2657,0.2855,0.3154,0.324,0.264,-0.43399307,0.56732315,0.26945153,0.6785524,-0.27228913,-0.38582677,0.0049114777,0.7951053,-0.74157923,-0.49152544,0.81004304,-0.6785524,0.5273608,0.49905717,-14.002185,-6.9999685,0.49224806,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4473294403938,-7.293619119083973]}"
1_1_1_1_1_202_0,0.0379,0.1519,0.0675,0.0338,0.0584,0.0328,0.1047,0.3093,0.3642,0.3724,0.4004,0.3935,-0.3748519,0.6452839,0.318493,0.7288765,-0.4446029,-0.38468546,0.0059452206,0.83357954,-0.6931121,-0.635972,0.8381046,-0.7288765,0.5610983,0.56274855,-13.903389,-5.4550357,0.5604723,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45041693835763,-7.287562435537321]}"
1_1_1_1_1_29_0,0.0439,0.099,0.051,0.0382,0.0654,0.0369,0.106,0.2582,0.2756,0.3332,0.2897,0.1301,-0.46422237,0.5841416,0.28529462,0.6718515,-0.20437959,-0.32,0.0056479587,0.79429185,-0.7345133,-0.4431487,0.80059445,-0.6718515,0.5173042,0.51080334,-18.220596,-13.804144,0.50780356,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44489739013065,-7.282309341068946]}"
1_1_1_1_1_121_0,0.0444,0.1081,0.0478,0.0403,0.063,0.0328,0.1041,0.2898,0.3273,0.3352,0.3571,0.1497,-0.454299,0.6147591,0.28905532,0.6835761,-0.26358852,-0.38678637,0.004677327,0.7853529,-0.75039166,-0.4568733,0.82173914,-0.6835761,0.5260642,0.5225807,-13.774904,-7.859174,0.50525415,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41707490724973,-7.29131976361647]}"
1_1_1_1_1_155_0,0.0342,0.1038,0.0451,0.0328,0.0598,0.0304,0.0977,0.2935,0.302,0.3468,0.31,0.1556,-0.47761774,0.61642766,0.30339202,0.7058534,-0.26894864,-0.39422432,0.0039534024,0.8271865,-0.7698392,-0.51976573,0.8388123,-0.7058534,0.56040496,0.54103965,-15.143079,-6.268053,0.53547066,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44808039077108,-7.272182332458787]}"
1_1_1_1_1_140_0,0.0511,0.0778,0.0359,0.0482,0.0622,0.0388,0.0884,0.1791,0.1898,0.1932,0.2155,0.1928,-0.34860337,0.36261156,0.1474884,0.5129209,-0.111428574,-0.3685136,0.007209731,0.6006628,-0.68659973,-0.23492062,0.6655173,-0.5129209,0.3721591,0.31639346,-13.105828,-6.4966903,0.29336393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4283001055537,-7.297665884415299]}"
1_1_1_1_1_78_0,0.0373,0.1304,0.0512,0.0336,0.057,0.028,0.0928,0.3359,0.4158,0.4111,0.445,0.444,-0.47471398,0.72168636,0.36495262,0.7564623,-0.39167556,-0.43612337,0.0034872293,0.8488869,-0.7784988,-0.59024394,0.8724664,-0.7564623,0.631673,0.61191565,-10.862057,-3.4442708,0.59939665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4470535583074,-7.2969655938693]}"
1_1_1_1_1_188_0,0.0397,0.1251,0.0626,0.0335,0.054,0.0352,0.0951,0.2347,0.2567,0.2495,0.285,0.288,-0.27678773,0.44296995,0.19836788,0.64415157,-0.3969849,-0.33297816,0.008831743,0.7632509,-0.5988465,-0.5775536,0.75272214,-0.64415157,0.4480557,0.40964702,-13.786818,-5.20665,0.41379312,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44988695768302,-7.276435890458209]}"
1_1_1_1_1_159_0,0.0363,0.0731,0.0375,0.0322,0.0492,0.0308,0.0752,0.158,0.1973,0.2034,0.2064,0.1599,-0.38792342,0.3762972,0.16510357,0.61045134,-0.19542111,-0.32188064,0.005678466,0.72665536,-0.6886675,-0.38841406,0.7369769,-0.61045134,0.46015793,0.3526287,-15.044575,-9.409758,0.34910277,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44807663428233,-7.275257780357395]}"
1_1_1_1_1_136_0,0.0444,0.1002,0.0437,0.0379,0.0642,0.0326,0.1029,0.2965,0.3606,0.3852,0.3778,0.2169,-0.5222162,0.6798812,0.3406199,0.71428573,-0.21897809,-0.39263377,0.0036983904,0.82084614,-0.7962229,-0.45112234,0.8439445,-0.71428573,0.5783651,0.5762693,-14.790422,-10.558959,0.5643484,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44056457361681,-7.269821304917375]}"
1_1_1_1_1_164_0,0.035,0.1461,0.0659,0.0336,0.0586,0.0324,0.1041,0.2961,0.343,0.3464,0.3813,0.3688,-0.3607878,0.6090937,0.29385,0.7106173,-0.4274548,-0.3783019,0.006163857,0.8231579,-0.68032986,-0.62604344,0.8289335,-0.7106173,0.5378468,0.5359581,-12.428651,-7.3262415,0.5331818,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44698969202665,-7.27516600057187]}"
1_1_1_1_1_97_0,0.0488,0.1318,0.0566,0.0448,0.0664,0.0387,0.11,0.2893,0.3344,0.3334,0.365,0.357,-0.3785311,0.5991786,0.27820078,0.6678339,-0.32996973,-0.39915073,0.0065699457,0.76308835,-0.7097436,-0.49263874,0.7919914,-0.6678339,0.503834,0.50688,-12.776269,-5.3605776,0.49294013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43381415518539,-7.307260969774496]}"
1_1_1_1_1_0_0,0.0398,0.1368,0.0572,0.0349,0.0601,0.0326,0.1045,0.3318,0.3922,0.392,0.4219,0.4033,-0.4318296,0.67767847,0.34093362,0.7341296,-0.38953784,-0.41030928,0.004756939,0.8364957,-0.745325,-0.593477,0.8464437,-0.7341296,0.57905334,0.58306295,-14.88733,-8.032805,0.57789403,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44228158876247,-7.273170233161649]}"
1_1_1_1_1_98_0,0.0466,0.1266,0.0505,0.0396,0.0634,0.0348,0.1006,0.3214,0.3977,0.3771,0.4257,0.3925,-0.4416191,0.6639382,0.32603115,0.71214527,-0.33263156,-0.4297007,0.004660303,0.8099352,-0.76379794,-0.5234657,0.831027,-0.71214527,0.57881516,0.56305516,-10.745179,-6.8277564,0.55225265,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43399477394333,-7.3077134671077975]}"
1_1_1_1_1_135_0,0.0503,0.0775,0.0358,0.0406,0.0726,0.0396,0.0998,0.2335,0.2412,0.2896,0.254,0.0673,-0.47641405,0.51116383,0.24328336,0.5991165,-0.03264491,-0.36804944,0.0048953034,0.75408846,-0.77996314,-0.31244707,0.75941676,-0.5991165,0.48741657,0.45224315,-12.721978,-5.7845545,0.4498916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43965769913055,-7.270634274469177]}"
1_1_1_1_1_125_0,0.0439,0.0852,0.0396,0.04,0.0594,0.0324,0.0934,0.2349,0.2803,0.3391,0.2846,0.225,-0.5264747,0.62160516,0.29734275,0.70188206,-0.17842323,-0.3653846,0.0037836626,0.78897387,-0.79086345,-0.36102235,0.825572,-0.70188206,0.56809247,0.52788293,-14.182774,-9.796613,0.5103515,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41553756626239,-7.289237338657843]}"
1_1_1_1_1_175_0,0.0347,0.0407,0.0186,0.0285,0.0336,0.0236,0.0594,0.1021,0.1291,0.0853,0.1294,0.1812,-0.27793375,0.15224794,0.058669526,0.4348192,-0.09555856,-0.3726813,0.005146073,0.49912125,-0.6419634,-0.17630057,0.5665748,-0.4348192,0.178991,0.15199539,-19.346272,-13.454998,0.13880743,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44699234902342,-7.2729950966072145]}"
1_1_1_1_1_197_0,0.0392,0.1112,0.0564,0.0382,0.0602,0.0378,0.0893,0.217,0.2448,0.328,0.2564,0.3551,-0.42158386,0.57202554,0.27719203,0.6898506,-0.2975496,-0.32696897,0.0064997557,0.79137087,-0.70655566,-0.48862115,0.7933297,-0.6898506,0.5720106,0.50277203,-15.027122,-8.110581,0.50184715,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44860977700974,-7.283761149608088]}"
1_1_1_1_1_71_0,0.0406,0.1257,0.049,0.0358,0.0588,0.0304,0.0969,0.3237,0.3882,0.3896,0.4156,0.4084,-0.46311265,0.6889145,0.3423109,0.73773414,-0.3626016,-0.43903837,0.0038234084,0.8316878,-0.7765618,-0.55665636,0.8552381,-0.73773414,0.6016444,0.5856522,-16.323065,-9.522157,0.57348174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44369796399381,-7.299946466996604]}"
